Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
21	1	 A03	Unknown	Assay	1 3/4	2403.78	0.384657	520	490	
21	1	 B03	Unknown	Assay	2 3/4	2404.03	0.500594	520	490	
21	1	 C03	Unknown	Assay	3 3/4	2404.28	0.377313	520	490	
21	1	 D03	Unknown	Assay	4 3/4	2404.53	0.360181	520	490	
21	1	 E03	Unknown	Assay	5 3/4	2404.78	0.517341	520	490	
21	1	 F03	Unknown	Assay	6 3/4	2405.03	1.04007	520	490	
21	1	 G03	Unknown	Assay	7 3/4	2405.28	0.222981	520	490	
21	1	 H03	Unknown	Assay	8 3/4	2405.53	2.21708	520	490	
21	1	 H04	Unknown	Assay	8 4/4	2405.78	1.89014	520	490	
21	1	 G04	Unknown	Assay	7 4/4	2406.03	0.238221	520	490	
21	1	 F04	Unknown	Assay	6 4/4	2406.28	0.816166	520	490	
21	1	 E04	Unknown	Assay	5 4/4	2406.53	0.427367	520	490	
21	1	 D04	Unknown	Assay	4 4/4	2406.78	0.334141	520	490	
21	1	 C04	Unknown	Assay	3 4/4	2407.03	0.312518	520	490	
21	1	 B04	Unknown	Assay	2 4/4	2407.28	0.43473	520	490	
21	1	 A04	Unknown	Assay	1 4/4	2407.53	0.325142	520	490	
21	1	 A05	Unknown	Assay	9 1/4	2407.78	0.236623	520	490	
21	1	 B05	Unknown	Assay	9 2/4	2408.03	0.225122	520	490	
21	1	 C05	Unknown	Assay	9 3/4	2408.28	0.238038	520	490	
21	1	 D05	Unknown	Assay	9 4/4	2408.53	0.221407	520	490	
22	1	 A01	Unknown	Assay	1 1/4	2519.78	0.411061	520	490	
22	1	 B01	Unknown	Assay	2 1/4	2520.03	0.244609	520	490	
22	1	 C01	Unknown	Assay	3 1/4	2520.28	0.376583	520	490	
22	1	 D01	Unknown	Assay	4 1/4	2520.53	0.402258	520	490	
22	1	 E01	Unknown	Assay	5 1/4	2520.78	0.580633	520	490	
22	1	 F01	Unknown	Assay	6 1/4	2521.03	1.16099	520	490	
22	1	 G01	Unknown	Assay	7 1/4	2521.28	0.210134	520	490	
22	1	 H01	Unknown	Assay	8 1/4	2521.53	2.11344	520	490	
22	1	 H02	Unknown	Assay	8 2/4	2521.78	2.26745	520	490	
22	1	 G02	Unknown	Assay	7 2/4	2522.03	0.243492	520	490	
22	1	 F02	Unknown	Assay	6 2/4	2522.28	1.08696	520	490	
22	1	 E02	Unknown	Assay	5 2/4	2522.53	0.497343	520	490	
22	1	 D02	Unknown	Assay	4 2/4	2522.78	0.390762	520	490	
22	1	 C02	Unknown	Assay	3 2/4	2523.03	0.369648	520	490	
22	1	 B02	Unknown	Assay	2 2/4	2523.28	0.515891	520	490	
22	1	 A02	Unknown	Assay	1 2/4	2523.53	0.346911	520	490	
22	1	 A03	Unknown	Assay	1 3/4	2523.78	0.365938	520	490	
22	1	 B03	Unknown	Assay	2 3/4	2524.03	0.536729	520	490	
22	1	 C03	Unknown	Assay	3 3/4	2524.28	0.385285	520	490	
22	1	 D03	Unknown	Assay	4 3/4	2524.53	0.396947	520	490	
22	1	 E03	Unknown	Assay	5 3/4	2524.78	0.537053	520	490	
22	1	 F03	Unknown	Assay	6 3/4	2525.03	1.09274	520	490	
22	1	 G03	Unknown	Assay	7 3/4	2525.28	0.235689	520	490	
22	1	 H03	Unknown	Assay	8 3/4	2525.53	2.2217	520	490	
22	1	 H04	Unknown	Assay	8 4/4	2525.78	1.94099	520	490	
22	1	 G04	Unknown	Assay	7 4/4	2526.03	0.242187	520	490	
22	1	 F04	Unknown	Assay	6 4/4	2526.28	0.900442	520	490	
22	1	 E04	Unknown	Assay	5 4/4	2526.53	0.435533	520	490	
22	1	 D04	Unknown	Assay	4 4/4	2526.78	0.307475	520	490	
22	1	 C04	Unknown	Assay	3 4/4	2527.03	0.35632	520	490	
22	1	 B04	Unknown	Assay	2 4/4	2527.28	0.485427	520	490	
22	1	 A04	Unknown	Assay	1 4/4	2527.53	0.368643	520	490	
22	1	 A05	Unknown	Assay	9 1/4	2527.78	0.22428	520	490	
22	1	 B05	Unknown	Assay	9 2/4	2528.03	0.214502	520	490	
22	1	 C05	Unknown	Assay	9 3/4	2528.28	0.25004	520	490	
22	1	 D05	Unknown	Assay	9 4/4	2528.53	0.199035	520	490	
23	1	 A01	Unknown	Assay	1 1/4	2639.78	0.406801	520	490	
23	1	 B01	Unknown	Assay	2 1/4	2640.03	0.252229	520	490	
23	1	 C01	Unknown	Assay	3 1/4	2640.28	0.384871	520	490	
23	1	 D01	Unknown	Assay	4 1/4	2640.53	0.43006	520	490	
23	1	 E01	Unknown	Assay	5 1/4	2640.78	0.586058	520	490	
23	1	 F01	Unknown	Assay	6 1/4	2641.03	1.09757	520	490	
23	1	 G01	Unknown	Assay	7 1/4	2641.28	0.238874	520	490	
23	1	 H01	Unknown	Assay	8 1/4	2641.53	2.07609	520	490	
23	1	 H02	Unknown	Assay	8 2/4	2641.78	2.09805	520	490	
23	1	 G02	Unknown	Assay	7 2/4	2642.03	0.213294	520	490	
23	1	 F02	Unknown	Assay	6 2/4	2642.28	1.10453	520	490	
23	1	 E02	Unknown	Assay	5 2/4	2642.53	0.470978	520	490	
23	1	 D02	Unknown	Assay	4 2/4	2642.78	0.437564	520	490	
23	1	 C02	Unknown	Assay	3 2/4	2643.03	0.338781	520	490	
23	1	 B02	Unknown	Assay	2 2/4	2643.28	0.515401	520	490	
23	1	 A02	Unknown	Assay	1 2/4	2643.53	0.382623	520	490	
23	1	 A03	Unknown	Assay	1 3/4	2643.78	0.400961	520	490	
23	1	 B03	Unknown	Assay	2 3/4	2644.03	0.565639	520	490	
23	1	 C03	Unknown	Assay	3 3/4	2644.28	0.358599	520	490	
23	1	 D03	Unknown	Assay	4 3/4	2644.53	0.408781	520	490	
23	1	 E03	Unknown	Assay	5 3/4	2644.78	0.544258	520	490	
23	1	 F03	Unknown	Assay	6 3/4	2645.03	1.05733	520	490	
23	1	 G03	Unknown	Assay	7 3/4	2645.28	0.227459	520	490	
23	1	 H03	Unknown	Assay	8 3/4	2645.53	2.24438	520	490	
23	1	 H04	Unknown	Assay	8 4/4	2645.78	1.92713	520	490	
23	1	 G04	Unknown	Assay	7 4/4	2646.03	0.19259	520	490	
23	1	 F04	Unknown	Assay	6 4/4	2646.28	0.882534	520	490	
23	1	 E04	Unknown	Assay	5 4/4	2646.53	0.387331	520	490	
23	1	 D04	Unknown	Assay	4 4/4	2646.78	0.353075	520	490	
23	1	 C04	Unknown	Assay	3 4/4	2647.03	0.334655	520	490	
23	1	 B04	Unknown	Assay	2 4/4	2647.28	0.48569	520	490	
23	1	 A04	Unknown	Assay	1 4/4	2647.53	0.326055	520	490	
23	1	 A05	Unknown	Assay	9 1/4	2647.78	0.243332	520	490	
23	1	 B05	Unknown	Assay	9 2/4	2648.03	0.245073	520	490	
23	1	 C05	Unknown	Assay	9 3/4	2648.28	0.245683	520	490	
23	1	 D05	Unknown	Assay	9 4/4	2648.53	0.220584	520	490	
24	1	 A01	Unknown	Assay	1 1/4	2759.78	0.412545	520	490	
24	1	 B01	Unknown	Assay	2 1/4	2760.03	0.30174	520	490	
24	1	 C01	Unknown	Assay	3 1/4	2760.28	0.343415	520	490	
24	1	 D01	Unknown	Assay	4 1/4	2760.53	0.396979	520	490	
24	1	 E01	Unknown	Assay	5 1/4	2760.78	0.59282	520	490	
24	1	 F01	Unknown	Assay	6 1/4	2761.03	1.13031	520	490	
24	1	 G01	Unknown	Assay	7 1/4	2761.28	0.237079	520	490	
24	1	 H01	Unknown	Assay	8 1/4	2761.53	2.05244	520	490	
24	1	 H02	Unknown	Assay	8 2/4	2761.78	2.25573	520	490	
24	1	 G02	Unknown	Assay	7 2/4	2762.03	0.250439	520	490	
24	1	 F02	Unknown	Assay	6 2/4	2762.28	1.07729	520	490	
24	1	 E02	Unknown	Assay	5 2/4	2762.53	0.573244	520	490	
24	1	 D02	Unknown	Assay	4 2/4	2762.78	0.429064	520	490	
24	1	 C02	Unknown	Assay	3 2/4	2763.03	0.369253	520	490	
24	1	 B02	Unknown	Assay	2 2/4	2763.28	0.513279	520	490	
24	1	 A02	Unknown	Assay	1 2/4	2763.53	0.354341	520	490	
24	1	 A03	Unknown	Assay	1 3/4	2763.78	0.395088	520	490	
24	1	 B03	Unknown	Assay	2 3/4	2764.03	0.53313	520	490	
24	1	 C03	Unknown	Assay	3 3/4	2764.28	0.371942	520	490	
24	1	 D03	Unknown	Assay	4 3/4	2764.53	0.397613	520	490	
24	1	 E03	Unknown	Assay	5 3/4	2764.78	0.54201	520	490	
24	1	 F03	Unknown	Assay	6 3/4	2765.03	1.07331	520	490	
24	1	 G03	Unknown	Assay	7 3/4	2765.28	0.223882	520	490	
24	1	 H03	Unknown	Assay	8 3/4	2765.53	2.25514	520	490	
24	1	 H04	Unknown	Assay	8 4/4	2765.78	1.98267	520	490	
24	1	 G04	Unknown	Assay	7 4/4	2766.03	0.243152	520	490	
24	1	 F04	Unknown	Assay	6 4/4	2766.28	0.826581	520	490	
24	1	 E04	Unknown	Assay	5 4/4	2766.53	0.431187	520	490	
24	1	 D04	Unknown	Assay	4 4/4	2766.78	0.358248	520	490	
24	1	 C04	Unknown	Assay	3 4/4	2767.03	0.367032	520	490	
24	1	 B04	Unknown	Assay	2 4/4	2767.28	0.485576	520	490	
24	1	 A04	Unknown	Assay	1 4/4	2767.53	0.361166	520	490	
24	1	 A05	Unknown	Assay	9 1/4	2767.78	0.21709	520	490	
24	1	 B05	Unknown	Assay	9 2/4	2768.03	0.230765	520	490	
24	1	 C05	Unknown	Assay	9 3/4	2768.28	0.246727	520	490	
24	1	 D05	Unknown	Assay	9 4/4	2768.53	0.21791	520	490	

